Oid;SyncId;Code;Barcode;Reference;Label1;Label2;Label3;Type;VAT;URL;IsBatchManaged;IsPerishable;IsDirectDistributed;DefaultBatchStatus;Family;Category1;Category2;Category3;Category4;Category5;AccountingCode;SearchField;Image;Brand;Medecine;Remark;Note;PriceListScaleType;VWAP;VWAPphysical;VWAPinvoice;LPP;Quantity;QuantityMin;QuantityMin2;QuantityMax;QuantityMax2;TariffType;MaxFU;MinPP;MaxPP;MinSP;MaxSP;IsBOM;ManagedBySerialNumber;ManagedByQuota;Equivalence;Conditioning;DefaultPacking;PurchasePacking;SalesPacking;UnitPacking;IsOutOfService;UseNegativeStock;IsSalesOnState;IsUnderCommission;IsInterpretedCode;IsEditablePrice;IsUnitManaged;IsOutputControlled;IsPrintable;UnitValue;UnitWeight;IsRawMaterial;PhysicalQuantity;LogicalQuantity;DamagedQuantity;ArrivedQuantity;ReservedQuantity;DraftQuantity;Blocked;BlockedBy;BlockedDate;UnitOfMeasure;Locked;LockedBy;LockedDate;CreationDate;CreatedBy;LastModificationDate;ModifiedBy;OptimisticLockField;PromotionIn;ResultInPromotion;MedicineCode;IsExcluded;Coefficient1;Coefficient2;Usn;IsDecomposableOnly;IsComposableOnly;IsCamsspRefundable;ExpirationDays;DeadStockDays;Location;Width;Height;Length;Thickness;VisibleInVirtualMarket;BlockingReason;IsForLease;Surface;IsImmobilization;IsMostUsed;BlockedReservationQuantity;DefaultInterpretedCode;DefaultFormula;SHP;InvoiceQuantity;IsTactileSelling;PromotionDiscount;StartOfPromotion;EndOfPromotion;IsLoyalty;LoyaltyRatio;IsSemiFinished;StockAccount;ProductionAccount;ConsumptionAccount;ToSynchronize;Pattern;IsSparePart;MarginItem;PerRangeFrom;PerRangeTo;Equivalents;PackingCodes;IsSent;DimensionType
38;31993afe-ce67-4b82-b003-1eb3757ccf54;TABSUP0001;;;SUPPORT TABLE BASSE;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;0.00000000;0.00000000;0.00000000;100.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;34;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.420172;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
128;4a60f47b-3cb3-4598-b8f6-11168f5cea74;MAN001;;;MANO;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;8800.00000000;0.00000000;0.00000000;8800.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;104;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;1;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.521743;FAHIM;294;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
456;791f3ee8-d341-4ff1-81c3-8d3f53825783;STRTSHB;;; STRUCTURE METALIQUE TABLE SCOLAIRE HB;;;0;1;;f;f;f;2;14;;1;;;;;;;;;;;;1467.34000000;0.00000000;0.00000000;100.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;379;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:32.919363;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
300;72023c42-92fc-432c-bd3c-f324f6f998ed;MCHM160;;;MECHE M 16;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;1890.21610000;0.00000000;0.00000000;3000.00000000;4;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;241;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;18;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.768922;FAHIM;308;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
353;00639bc6-34a8-40db-9cc9-9a93bfaad824;IMP0008;;;CHAISE VISITEURE G 23;;;0;3;;f;f;f;2;12;;;;;;;;;;;;;;5200.00000000;0.00000000;0.00000000;5200.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;289;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.137364;FAHIM;316;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-58;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
722;1d20b827-a5dd-4ced-a068-655e22de70b3;000590;;;"CHAISE LUGE B 6001
";;p_Lot is null;0;3;;f;f;f;;10;;;;;;;"CHAISE LUGE B 6001
";;;;;;;15000.00000000;0.00000000;0.00000000;15000.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;644;;;644;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-07-09 14:43:11.543211;FAHIM;;;88;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-9;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
216;2c851a24-494a-4b96-85a4-9f336c49c083;TB503015;;;TUBE RECTANGLE 50 X 30 X 15 ;;;0;1;;f;f;f;2;2;9;1;;;;;TUBE RECTANGLE 50 X 30 X 15 ;;;;;;;0.00000000;0.00000000;0.00000000;850.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;185;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.450981;FAHIM;303;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;216;"";f;0
202;71edb369-a84b-4bfb-8654-9141e462f013;TB 503010;;;TUBE 50 X 30 X 10;;;0;1;;f;f;f;1;2;9;1;;;;;;;;;;;;776.59150000;0.00000000;0.00000000;850.00000000;411.7;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;171;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;1161.6;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.657604;FAHIM;407;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
707;3dd440d3-3ac9-4181-b90c-cd931c6d9ff1;000576;;;SAC EMBALAGE 55 * 55 sans impression;;;0;3;;f;f;f;;2;;;;;;;SAC EMBALAGE 55 * 55 sans impression;;;;;;;3.68910000;0.00000000;0.00000000;3.68907563;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;629;;;629;f;f;f;f;f;f;f;f;f;0;0;f;0;23590;0;0;0;0;0;;;;f;;;2026-06-29 08:46:27.759144;FAHIM;;;76;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
305;274dfcd1-a33b-4e7e-801b-db7de3cc10b0;TL0571125;;; TOLE 057 1250 X 1000;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;748.27690000;0.00000000;0.00000000;752.10084034;333.5;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;246;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;317;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.682882;FAHIM;342;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
80;0435c20b-e3d5-4d4e-ac27-4f4b96ae1d1f;P35403;;;BUREAU PIED METAL AVEC TROIS TIROIRS FIXE;;;0;3;;f;f;f;2;13;;1;;;;;BUREAU PIED METAL AVEC TROIS TIROIRS FIXE;;;;;;;1.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;64;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 13:19:46.919549;MASSY;292;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;80;"";f;0
551;04ea380f-8932-43f2-958c-9248eb4e9213;PLT120;;;PLATEAU POUR BUREAU 120;;;0;1;;f;f;f;;10;;;;;;;PLATEAU POUR BUREAU 120;;;;;;;4000.00000000;0.00000000;0.00000000;4000.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;473;;;473;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2025-12-21 12:44:42.282599;FAHIM;2026-02-07 10:07:31.794716;FAHIM;256;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000082;"";f;0
318;482bf894-46a4-41d4-8c16-abdecee31365;CRTRS;;;CRAIE TRACEUR;;;0;1;;f;f;f;2;7;;1;;;;;;;;;;;;27.50000000;0.00000000;0.00000000;27.50000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;257;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;120;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.542622;FAHIM;295;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
312;f29d7d19-06c4-4f53-b62d-b2e7fafddbc5;EMB3030;;; EMBOUT 30 X 30 ;;;0;1;;f;f;f;1;3;;1;;;;;;;;;;;;5.50000000;0.00000000;0.00000000;12.99000000;2000;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;252;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;2096;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.606477;FAHIM;311;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
683;d017448b-7f06-44eb-82ae-d8023a59cd54;000552;;;TABLE BASSE ZED SONOMA PIED METALIQUE ;;p_Lot is null;0;1;;f;f;f;;10;;;;;;;TABLE BASSE ZED SONOMA PIED METALIQUE ;;;;;;;5605.00000000;0.00000000;0.00000000;5900.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;605;;;605;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-06-07 12:38:10.464276;OULAID-B;;;104;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
179;74c812e8-e0cc-40cf-a0ac-bc6240d97a68;TBOV402010;;;TUBE OVAL LAC 40 X 20 X 12;;;0;1;;f;f;f;3;2;9;1;;;;;;;;;;;;610.68770000;0.00000000;0.00000000;567.23000000;1668;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;148;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;3582.6;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.947433;FAHIM;398;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
571;a54171b3-f712-44a8-9548-a496adc32eca;KIT CHCNDG21G20;;;KIT CHAISE VISITEUR CANADA +G021+G020;;p_Lot is null;0;3;;f;f;f;;12;;;;;;;KIT CHAISE VISITEUR CANADA +G021+G020;;;;;;;2426.05000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;493;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-02-08 14:20:03.105052;MASSY;2026-02-08 14:21:40.347733;MASSY;177;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;444;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000102;"";f;0
110;460af188-0ab3-4623-9c73-712ba83f851a;BLM630;;;"VIS RLF   M6 X 30
";;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;2.96830000;0.00000000;0.00000000;2.95000000;28625;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;86;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;44198;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.749623;FAHIM;327;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
299;b617b03f-b430-46ee-9ffd-20d8d5bc60bc;P34001;;; PIED METAL ECO M 41;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1510.85000000;0.00000000;0.00000000;0.00000000;56;0;0;300;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;240;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.780576;FAHIM;306;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-8;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
95;80d36b91-dcf0-4c88-a7b4-b7af833a497b;SUPMB0002;;;SUPPORT MEUBLE TV;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;72;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.929374;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
585;9a820d1d-99de-48a7-995c-1a3648a13e63;TL48120;;;TABLE DE LECTURE 40 X 40 M 80 120 SOUDEE;;p_Lot is null;0;3;;f;f;f;;13;;;;;;;TABLE DE LECTURE 40 X 40 M 80 120 SOUDEE;;;;;;;2968.56810000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;507;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-02-12 15:11:46.086295;FAHIM;2026-02-12 15:15:04.051264;FAHIM;190;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000116;"";f;0
669;10146167-66df-4e64-8b50-fdbbef449aff;000539;;;CISEAUX ;;;0;1;;f;f;f;;5;5;;;;;;CISEAUX ;;;;;;;900.00000000;0.00000000;0.00000000;900.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;591;;;591;f;f;f;f;f;f;f;f;f;0;0;f;0;3;0;0;0;0;0;;;;f;;;2026-05-31 15:18:00.771294;FAHIM;2026-05-31 15:21:36.432193;FAHIM;99;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000200;"";f;0
560;2f39b0c2-a8d1-484b-b9e3-7f8b0f5069f7;CJPAD098;;;CACHE JUPE ADIDAS 120;;;0;1;;f;f;f;;11;;;;;;;CACHE JUPE ADIDAS 120;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;482;;;482;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-01-03 13:23:17.364393;MASSY;2026-02-07 10:07:31.683078;FAHIM;210;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
641;8ed8ddff-f69e-434b-b157-b698fdd0d894;000512;;;ARMOIRE BASSE ;;p_Lot is null;0;3;;f;f;f;;10;11;;;;;;ARMOIRE BASSE ;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;563;;;563;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-04-26 09:29:37.09414;FAHIM;;;109;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
302;aaae27aa-ef48-444e-b856-17b0a5f7dbaf;FIL30/3;;; FIL 30/3;;;0;1;;f;f;f;2;7;;1;;;;;;;;;;;;225.00000000;0.00000000;0.00000000;100.00000000;38.4;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;243;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.721041;FAHIM;394;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
693;80d4e7b2-8449-40e5-9f66-110050173a60;000562;;;REGULATEUR DE L'AIR;;p_Lot is null;0;1;;f;f;f;;5;;;;;;;REGULATEUR DE L'AIR;;;;;;;4500.00000000;0.00000000;0.00000000;4500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;615;;;615;f;f;f;f;f;f;f;f;f;0;0;f;0;2;0;0;0;0;0;;;;f;;;2026-06-14 10:43:52.845439;FAHIM;;;75;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
175;9537ff8e-279d-41be-b9e7-a3621b01d76c;TL0572000;;;TOLE 057 1000 X 2000;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;1174.89010000;0.00000000;0.00000000;1210.08403361;213.59;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;144;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;239.7500000000001;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.997827;FAHIM;474;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
94;6769fe3f-513d-465f-af3d-b06a83e07f26;P35600;;MAXI 160;STRUCTURE METALIQUE  MAXI M60  160;;;0;3;;f;f;f;2;14;;1;;;;;;;;;;;;2927.68000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;71;;;;t;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.941546;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
622;88439af7-c854-4419-9a47-ac2abc2949e8;PLBND50;;;POLYBANDE 50G;;p_Lot is null;0;3;;f;f;f;;7;;;;;;;POLYBANDE 50G;;;;;;;42.01680000;0.00000000;0.00000000;42.01680672;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;544;;;544;f;f;f;f;f;f;f;f;f;0;0;f;0;1400;0;0;0;0;0;;;;f;;;2026-04-04 10:50:04.066712;MASSY;;;136;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
99;8faa4236-c4f2-4c5d-ae91-39821beab507;CMOB001;;;CAISSON MOBILE;;;0;3;;f;f;f;2;15;;1;;;;;;;;;;;;6175.00000000;0.00000000;0.00000000;6500.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;76;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.877649;FAHIM;350;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-15;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;99;"";f;0
732;8fb54fc9-c0d3-47d7-a92c-0effbf6edbc2;000596;;;PRODUIT DE CHARGEMENT CARTE A PUCE;;p_Lot is null;0;1;;f;f;f;;16;;;;;;;PRODUIT DE CHARGEMENT CARTE A PUCE;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;654;;;654;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-07-16 09:39:29.044243;FAHIM;;;46;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
28;afa3a2aa-5eff-4ff5-a8e8-20c8a851aa96;RAL1013;;;PEINTURE POUDRE EPOXY  BLANC GIVREE;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;804.51130000;0.00000000;0.00000000;890.00000000;174.2;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;25;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;642.2;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.529019;FAHIM;326;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
180;ee9e13c3-d165-4a70-af64-12f71c54747b;TBRD3210;;;TUBE ROND 32 X 10;;;0;1;;f;f;f;1;2;9;1;;;;;;;;;;;;548.94370000;0.00000000;0.00000000;520.00000000;187;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;149;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;627;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.934872;FAHIM;318;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
127;473a6d62-65ab-4a65-ae32-784a91af6339;DQM115;;;DISQUE A MEULER 115;;;0;3;;f;f;f;1;2;5;1;;;;;DISQUE A MEULER 115;;;;;;;270.00000000;0.00000000;0.00000000;100.00000000;95;25;40;150;120;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;103;;;;f;f;f;f;f;f;f;t;f;0;0;t;0;114;0;0;0;0;0;;;Unité;t;FAHIM;2026-02-07 12:21:16.112112;;;2026-02-07 12:29:34.249634;FAHIM;305;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;127;"";f;0
